metab_id	Metabolite	Compound	ID	m/z	Retention time	Mode	Adducts	Formula	Fragmentation Score	Theoretical Fragmentation Score	level	Mass Error (ppm)	KEGG Compound ID	Library ID	compound_source	CAS ID	drugbank_id	drugbank	Score	SMILES	ORG_1	ORG_2	ORG_3	ORG_4	ORG_5	ORG_6	ORG_7	ORG_8	ORG_9	ELC_1	ELC_2	ELC_3	ELC_4	ELC_5	ELC_6	ELC_7	ELC_8	ELC_9	ELC_10	ELC_11	CON_1	CON_2	CON_3	CON_4	CON_5	CON_6	CON_7	CON_8	CON_9	CON_10	QC01	QC02	QC03
metab_6002	metab_6002	7.68_164.9562m/z	neg_2586	164.9561897	7.683266667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.235128257	5.234065547	5.216142036	5.205865375	5.199976332	5.1851277	5.230018628	5.192904331	5.18788279	5.229304365	5.228121518	5.220085683	5.146364137	5.170541041	5.151208393	5.195045479	5.167866669	5.17921587	5.146634877	5.166836892	5.222270408	5.229081565	5.245086097	5.200581792	5.205846449	5.153303977	5.107726615	5.109444089	5.125339327	5.114810404	5.258184262	5.19392885	5.164884045
metab_6003	metab_6003	7.71_101.0233m/z	neg_2587	101.0232702	7.705916667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.67565852	5.649259234	5.633565671	5.582392529	5.57296222	5.560159073	5.591182533	5.594140868	5.598117785	5.632580143	5.600060853	5.595523272	5.583547785	5.575454167	5.560335565	5.557184136	5.542758647	5.534202888	5.561850534	5.561543178	5.605541308	5.626825136	5.609198989	5.596983405	5.603696109	5.58252468	5.586904466	5.551497528	5.543138825	5.539540804	5.699361265	5.590557496	5.547474721
metab_6004	metab_6004	7.71_394.8908m/z	neg_2588	394.8908267	7.705916667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.909090745	4.984960777	4.941459541	4.867342308	5.11030709	4.917009023	4.964326264	4.922988119	4.916356279	4.978765967	4.948311374	4.949574991	4.930348519	4.890647729	4.970927845	4.905457422	4.861830644	4.86274045	4.907488946	4.922988452	4.991772021	4.990274701	5.018720624	4.934495106	4.940746572	4.944287845	4.860071484	4.881638558	4.879023035	4.881987152	5.015539854	5.019086605	4.882676392
metab_6005	metab_6005	7.74_384.9355m/z	neg_2589	384.9355475	7.735666667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.39269777	5.392095541	5.347095002	5.287850015	5.385274748	5.273476653	5.329623663	5.366685	5.345588926	5.354870125	5.309883439	5.352586121	5.331327886	5.321001407	5.336373901	5.308276977	5.29559762	5.283310403	5.323933895	5.324690241	5.353743198	5.384368221	5.36572111	5.343058918	5.345233191	5.313207397	5.240168573	5.321191851	5.313154034	5.326582181	5.417528454	5.422389307	5.316055002
metab_6006	metab_6006	7.78_99.0076m/z	neg_2590	99.00760399	7.784033333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.987686178	4.973957671	4.955238442	4.989399831	4.981385514	4.966212955	4.982109242	4.988270198	4.970802942	4.968447262	4.950704109	4.9573782	4.975354557	4.985910047	4.952065636	4.963555474	4.946439787	4.957108354	4.940471628	4.957700967	4.981948624	5.010350523	5.002729447	5.009257378	5.007691629	5.00517885	4.934161067	4.920155033	4.9071158	4.918416126	5.022466974	4.959314035	4.951036791
metab_6007	metab_6007	7.81_132.8668m/z	neg_2591	132.8667975	7.810366667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.37602974	5.418232034	5.434868124	5.460204905	5.451529203	5.442704376	5.451256175	5.480911517	5.501925853	5.495042094	5.482494417	5.473150927	5.456465333	5.461775726	5.451718583	5.488095401	5.478102966	5.461887145	5.496186474	5.511624206	5.494434767	5.477882603	5.456098678	5.493415309	5.493944496	5.479698168	5.451997087	5.479322192	5.46995708	5.474702177	5.397257976	5.463783443	5.455775057
metab_6008	metab_6008	7.82_248.9605m/z	neg_2592	248.9604606	7.823916667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.441147714	6.433646181	6.426540956	6.379228188	6.380135632	6.37874364	6.403094069	6.397799378	6.396560226	6.426073481	6.400002289	6.398400024	6.381472326	6.379913166	6.361912689	6.387989665	6.369031312	6.364057311	6.368035177	6.370227112	6.431206057	6.445831052	6.436203468	6.404185879	6.41360775	6.392686461	6.334141785	6.348264951	6.343486648	6.329598551	6.473987355	6.413620085	6.380889374
metab_6009	metab_6009	7.84_197.9627m/z	neg_2593	197.9626923	7.839033333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.947306313	5.000405343	4.95160834	4.953552542	4.838170912	4.893451261	4.881302803	4.855456461	4.801891515	4.871527793	4.912804912	4.908018732	4.889016582	4.840019482	4.752457298	4.817759044	4.806595805	4.846133771	4.891973981	4.774485327	4.882199954	4.94474888	4.928535259	4.891453404	4.810609404	4.872012391	4.76821265	4.828998436	4.810329364	4.78449063	5.001967071	4.804293993	4.838388865
metab_6010	metab_6010	7.85_177.0397m/z	neg_2594	177.0397482	7.852666667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.679905624	4.696478761	4.627725695	4.679846834	4.587491076	4.592461413	4.656032712	4.634864547	4.624513192	4.682348732	4.661968625	4.659475184	4.67210295	4.647715931	4.61330256	4.613537438	4.592543748	4.645494954	4.618224242	4.606687356	4.643034105	4.708159502	4.688025104	4.628383262	4.654000189	4.645559324	4.58063591	4.576303093	4.545372325	4.584401999	4.66054858	4.552675527	4.628325942
metab_6011	metab_6011	7.87_333.9383m/z	neg_2595	333.9382775	7.872383333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.661820191	5.645708151	5.633753055	5.627939214	5.548760686	5.58661268	5.595749041	5.57363813	5.594770552	5.628414266	5.613743586	5.603342981	5.565195116	5.566950373	5.531319464	5.60537723	5.572681003	5.535869414	5.545706148	5.561282625	5.673920831	5.665912799	5.639749991	5.578483941	5.58566325	5.590060292	5.539634699	5.561209746	5.529063547	5.516024391	5.698877163	5.59168642	5.571686471
metab_6012	metab_6012	7.91_158.0814m/z	neg_2596	158.0814208	7.905783333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.755004401	4.758832812	4.750201638	4.766510167	4.695593657	4.707656291	4.767494756	4.761819393	4.7446048	4.724025266	4.748231342	4.722533678	4.727789409	4.740696625	4.716051341	4.744612345	4.721095722	4.708082157	4.759845802	4.696088401	4.766694192	4.778279501	4.790674555	4.744878461	4.762142716	4.733729969	4.689137917	4.69960419	4.668640764	4.712829075	4.742270475	4.709032257	4.739739206
metab_6013	metab_6013	7.93_156.9746m/z	neg_2597	156.9746045	7.9341	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.310859041	5.292805527	5.287031807	5.249756191	5.233424593	5.259150165	5.255527463	5.253257981	5.243451655	5.304242248	5.279145209	5.27502955	5.21831693	5.258527718	5.19351183	5.23779013	5.215397205	5.211255393	5.204356709	5.212251718	5.28438357	5.317736076	5.281306688	5.244143984	5.306931168	5.255253117	5.188043691	5.219740144	5.206615085	5.166525569	5.341240345	5.270607755	5.214493188
metab_6014	metab_6014	7.96_123.9454m/z	neg_2598	123.945364	7.9619	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.374213779	4.263746864	4.351272077	4.36978213	4.175864969	4.249570984	4.315590047	4.287023735	4.300285446	4.369420886	4.31029332	4.297395347	4.201616858	4.287595103	4.229398654	4.263673489	4.2063881	4.141003737	4.235826391	4.216792124	4.320863696	4.414820575	4.338177571	4.278647922	4.283156349	4.339217144	4.249678488	4.214061316	4.170487391	4.112755809	4.451336624	4.347241912	4.227548526
metab_6015	metab_6015	7.97_265.9508m/z	neg_2599	265.9507624	7.96645	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.408288554	5.383248606	5.385753561	5.379011315	5.252747997	5.334776641	5.35195016	5.315568477	5.33344014	5.370908871	5.341078628	5.351925835	5.287386563	5.323812745	5.311616959	5.350457993	5.320511037	5.272617715	5.294057548	5.315298289	5.406701354	5.425295479	5.373857743	5.335271921	5.33300739	5.351724752	5.284780566	5.305712524	5.286106272	5.238538874	5.452406436	5.352318547	5.278052569
metab_6016	metab_6016	7.99_158.0814m/z	neg_2600	158.0814202	7.986166667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.507046169	4.398618704	4.473091554	4.435679701	4.295691715	4.418630391	4.504016695	4.415678594	4.432087573	4.48671178	4.428724377	4.472763524	4.429784826	4.4433317	4.438036332	4.450271829	4.425858914	4.365174022	4.374145732	4.435571829	4.501427443	4.505082895	4.509900519	4.461259391	4.420690797	4.464860797	4.426536344	4.378601264	4.372401474	4.28525202	4.508166683	4.402352265	4.44607205
metab_6017	metab_6017	7.99_177.0398m/z	neg_2601	177.0397513	7.986166667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.646299675	4.633178883	4.660347852	4.684645723	4.526843432	4.629118288	4.652404729	4.625567879	4.633420582	4.676718236	4.645378447	4.648343195	4.638991537	4.631734818	4.663510571	4.626018657	4.629894868	4.590965461	4.594637966	4.637448623	4.707453416	4.686353417	4.703442204	4.634725142	4.687616219	4.6983701	4.612903049	4.612451143	4.588926397	4.526861844	4.703207839	4.624928916	4.609890462
metab_6018	metab_6018	7.98_316.9480m/z	neg_2602	316.9479696	7.980616667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.250669365	6.246414191	6.231842846	6.194806052	6.197344503	6.194390202	6.216613833	6.20357583	6.210045292	6.234611762	6.205531555	6.209252404	6.195053402	6.191788938	6.165686016	6.207263403	6.183403998	6.179764432	6.174237345	6.178081159	6.242563339	6.255015628	6.240217329	6.216241934	6.230851012	6.210729816	6.144216884	6.168027914	6.159523322	6.141752408	6.290356635	6.22735661	6.198572914
metab_6019	metab_6019	7.96_384.9355m/z	neg_2603	384.9355331	7.9619	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.193844381	5.156179913	5.160635821	5.134208923	4.998752796	5.079923009	5.129923935	5.096452143	5.087692608	5.145839589	5.12806749	5.112069843	5.054644329	5.113433648	5.038566807	5.102292245	5.10705291	5.023392627	5.06532367	5.091433538	5.200249254	5.17968419	5.149937624	5.113934873	5.130787832	5.133889096	5.079513871	5.086023923	5.06750374	5.014985462	5.235342086	5.130102439	5.067970652
metab_6020	metab_6020	7.94_88.9869m/z	neg_2604	88.98692097	7.93815	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.496346126	4.47047457	4.473011266	4.380399929	4.373461939	4.388314446	4.411093428	4.387900225	4.388534819	4.444064374	4.469694803	4.412948395	4.333685285	4.400280965	4.348887598	4.389208754	4.389435003	4.346493222	4.339077864	4.323281525	4.41413437	4.482897527	4.408758294	4.338132164	4.45030272	4.410941662	4.304117449	4.355124392	4.328522437	4.354720177	4.479374561	4.330676208	4.374385697
metab_6021	metab_6021	7.93_78.9579m/z	neg_2605	78.95791721	7.929033333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.923806328	3.931276816	3.953234356	3.886347115	3.933162831	3.935690017	3.877389785	3.946244753	3.922389667	3.955037549	3.926762465	3.932710582	3.860194615	3.85056829	3.878320387	3.941074506	3.854982165	3.91075056	3.864501503	3.826640252	3.926784129	3.90835284	3.923574841	3.853303083	3.927740078	3.918523147	3.863887788	3.864501799	3.831223487	3.788210841	3.998510313	3.870824574	3.930860594
metab_6022	metab_6022	7.88_159.8930m/z	neg_2606	159.8930257	7.883966667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.038164905	5.066765352	5.045776337	4.99691704	4.96411092	4.967982048	4.976056999	4.980044115	4.938561971	5.013287401	5.00872831	5.041188767	4.949212395	4.922513392	4.960035212	4.925832734	4.911180176	4.927739657	4.918856874	4.869100182	5.006176581	5.033360254	5.028136995	4.954612672	5.018524817	4.957779296	4.870338372	4.875305123	4.895720935	4.855504613	5.100026163	4.969392403	4.927990765
metab_6023	metab_6023	7.87_165.0549m/z	neg_2607	165.054905	7.872383333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.903292895	4.905761345	4.898387071	4.85389373	4.857579239	4.872519116	4.87700753	4.873841724	4.86796837	4.895779621	4.878064707	4.863768453	4.867374579	4.853244157	4.829207102	4.838418485	4.832132947	4.820674909	4.849570349	4.828997277	4.910940523	4.896915275	4.893746564	4.862317661	4.866959401	4.83659302	4.785337532	4.790840799	4.762380245	4.792567019	4.910344283	4.843704906	4.801657308
metab_6024	metab_6024	7.84_123.9454m/z	neg_2608	123.9453583	7.843083333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.506016663	4.488483731	4.487400633	4.52998634	4.423896557	4.378789245	4.444342069	4.390412675	4.450293037	4.523843649	4.499705625	4.465577342	4.398450025	4.405553592	4.37225953	4.404368224	4.356905347	4.358379974	4.403036214	4.38612575	4.520150203	4.527593062	4.5032162	4.441502339	4.436590153	4.427311067	4.369574567	4.333925106	4.306108469	4.319381912	4.586803602	4.412415033	4.401030978
metab_6025	metab_6025	7.84_191.9456m/z	neg_2609	191.9456347	7.839033333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.642372519	4.620693231	4.66968688	4.605596964	4.592716972	4.547285303	4.545905678	4.513037315	4.571598784	4.561151481	4.58224309	4.602627688	4.539098485	4.446710177	4.524598676	4.554617903	4.545061102	4.491267905	4.447443481	4.438732828	4.559972723	4.599466745	4.581296769	4.467492226	4.563742434	4.571395982	4.461886195	4.501638154	4.439036418	4.469332601	4.654518908	4.482601478	4.564745785
metab_6026	metab_6026	7.82_116.0706m/z	neg_2610	116.0705714	7.823916667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.516169599	4.542605473	4.563542833	4.50848436	4.568076651	4.597590634	4.598718989	4.569255607	4.568088608	4.523041006	4.522663061	4.546617003	4.545733739	4.588471547	4.503218902	4.478081243	4.443784507	4.488910227	4.466730939	4.439219948	4.550956346	4.58994221	4.662720684	4.544547553	4.525821837	4.501394058	4.405996118	4.391983061	4.339266527	4.360493377	4.502924104	4.481734683	4.486481344
metab_6027	metab_6027	7.78_207.0506m/z	neg_2611	207.0506169	7.784033333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.002464907	6.008609791	5.995675136	6.019734501	5.99868281	5.992188465	6.027604677	6.010959364	6.006193172	6.015878013	5.998921331	6.00565782	6.002566471	5.998337028	5.99385941	5.981471259	5.975388264	5.96917512	5.978553195	5.984713986	6.026246107	6.046185802	6.048229286	6.010220294	6.021219509	6.003432987	5.9495368	5.953104521	5.932705488	5.93879334	6.031024634	5.99279534	5.965850202
metab_6028	metab_6028	7.75_158.0814m/z	neg_2612	158.0813978	7.746266667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.563302469	4.613440186	4.547786808	4.489982296	4.653744106	4.489051217	4.570818202	4.572880505	4.571490674	4.588344358	4.537843926	4.594220309	4.550235467	4.55989867	4.547779054	4.523620094	4.510122921	4.497246578	4.551645032	4.544085101	4.549959933	4.584629366	4.605136537	4.535311792	4.577890714	4.527534384	4.476750206	4.553281041	4.502359013	4.523378633	4.586337907	4.59124449	4.545035682
metab_6029	metab_6029	7.73_116.0706m/z	neg_2613	116.0705744	7.726566667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.150334283	4.238680727	4.099986655	4.103098862	4.40932797	4.214415343	4.230755739	4.200150665	4.152801774	4.132472173	4.144262346	4.182777866	4.179607366	4.201835665	4.174947146	4.121933984	4.114172595	4.136617276	3.98839308	4.007444554	4.236999582	4.236169824	4.227973393	4.140780915	4.216586991	4.131860502	3.974322411	4.070333945	4.025139059	4.012361487	4.167366608	4.221680498	4.147398637
metab_6030	metab_6030	7.71_193.0348m/z	neg_2614	193.0348113	7.705916667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.976892573	5.964010445	5.963155093	5.963031695	5.952141888	5.928875517	6.004536199	5.998953613	6.002243729	5.988405592	5.965661422	5.969694007	5.993010108	5.997072477	5.97783237	5.979435123	5.981694442	5.981475047	5.982590407	5.997999328	5.972053995	5.995667282	5.995334849	6.01629422	6.029526403	6.010810172	5.959525646	5.962560486	5.931985908	5.94001214	5.980680835	5.950860515	5.957260253
metab_6031	metab_6031	7.70_254.9170m/z	neg_2615	254.9169933	7.699416667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.48923269	5.476506427	5.461167977	5.490262772	5.527431145	5.538846392	5.48617031	5.509384071	5.509242301	5.447606026	5.462733998	5.440477722	5.467293893	5.465880229	5.470799586	5.375281263	5.402637622	5.494287311	5.457262341	5.441540041	5.500218235	5.547857786	5.481104343	5.481000112	5.465023957	5.446776543	5.452734133	5.424798507	5.441899314	5.444363879	5.546825761	5.513208855	5.449610161
metab_6032	metab_6032	7.68_164.9467m/z	neg_2616	164.9467493	7.678733333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.546548617	5.542584351	5.542230708	5.575498211	5.618890581	5.623072599	5.54209189	5.595482952	5.554751688	5.535519631	5.538709568	5.506092665	5.526363401	5.526177703	5.537898973	5.419154958	5.453358328	5.551984922	5.522909207	5.508311961	5.549847198	5.618956867	5.544310957	5.522662963	5.534936739	5.505586642	5.520652294	5.497565536	5.501606455	5.490327118	5.607744679	5.55119207	5.504031221
metab_6033	metab_6033	7.66_148.9692m/z	neg_2617	148.9692064	7.66425	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.098064292	5.10184113	5.093313246	5.092569864	5.107049105	5.116626649	5.10273695	5.091795966	5.099554439	5.100781564	5.103536235	5.109651006	5.075608274	5.086994374	5.079188442	5.091755707	5.093772217	5.079458549	5.067180385	5.079956055	5.137884065	5.142717197	5.115365493	5.112215206	5.141463891	5.100970091	5.036436684	5.037820249	5.045298396	5.042213706	5.10134204	5.092118042	5.077636689
metab_6034	metab_6034	7.62_162.8926m/z	neg_2618	162.8926221	7.62315	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.012522181	5.001721244	4.975160846	4.937700983	4.956050518	4.950976156	4.940569687	4.950473302	4.913614499	5.011251512	4.973285629	4.980806339	4.91147833	4.895608421	4.907480132	4.916600308	4.910066333	4.891376671	4.878646317	4.889342909	4.999497902	5.006099299	4.981252902	4.921529805	4.947943263	4.949682227	4.852410766	4.866032077	4.856342519	4.85195807	5.056615239	4.972508749	4.89587612
metab_6035	metab_6035	7.56_197.8893m/z	neg_2619	197.8892808	7.555983333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.929509052	4.906992939	4.911710662	4.907891025	4.893221281	4.867082746	4.931850151	4.961776954	4.95418395	4.942712629	4.897549243	4.922742843	4.935604488	4.929202405	4.911659086	4.912440512	4.929901963	4.936147076	4.907945852	4.933743069	4.963032141	4.977498703	4.959047572	4.972593933	4.998553027	4.93816533	4.847466024	4.888205886	4.887830494	4.890133035	4.946575833	4.943334377	4.941015501
metab_6036	metab_6036	7.56_87.0076m/z	neg_2620	87.0076276	7.555983333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.572273758	5.571806337	5.552485189	5.532345116	5.537441855	5.517508409	5.534291364	5.52509044	5.5349962	5.5623264	5.540491512	5.53441955	5.498122805	5.497418594	5.496078392	5.504007567	5.497310958	5.48943685	5.491844294	5.503764604	5.555222198	5.56367863	5.557442552	5.531831684	5.535321882	5.519868391	5.465485473	5.477815126	5.465951789	5.461744098	5.589322985	5.533299	5.505699711
metab_6037	metab_6037	7.55_173.9255m/z	neg_2621	173.9254668	7.548	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.022950556	5.052307892	5.008638788	5.022339744	5.019846763	4.977867244	5.101031353	5.090596599	5.091933402	5.042248065	5.020885197	5.064471183	5.073898433	5.102588891	5.096907754	5.082398117	5.095765156	5.087768629	5.064184255	5.084572153	5.055225282	5.129362872	5.107181674	5.101538586	5.116754119	5.083510771	5.015543326	5.049487659	5.033703834	5.045461903	5.057099173	5.070169454	5.083284363
metab_6038	metab_6038	7.55_142.9280m/z	neg_2622	142.9280225	7.548	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.916878767	3.913747669	3.877047077	3.742691783	3.830572233	3.836153397	3.928657477	3.922223744	4.018595245	3.84493357	3.916454693	3.894818044	3.961639076	3.990258132	3.998307003	4.032231327	4.025636809	3.971289972	3.94022609	4.004575001	3.860287551	4.010998178	4.002661627	4.058448979	4.012054601	3.989400282	3.935857608	3.966485769	3.921201675	3.984785606	3.830063166	3.964820006	3.974272157
metab_6039	metab_6039	7.55_80.9736m/z	neg_2623	80.97362588	7.548	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.626008835	5.622828492	5.609531643	5.587561619	5.580759029	5.572822681	5.598595148	5.592702467	5.590521532	5.617482062	5.594726415	5.599251815	5.572103891	5.5806152	5.573033206	5.576905533	5.572881946	5.566221706	5.568706217	5.569109837	5.612685684	5.637494969	5.621533891	5.600969845	5.609434	5.588204077	5.530789759	5.552060556	5.543555111	5.537434894	5.65914004	5.604143472	5.58023924
metab_6040	metab_6040	7.54_304.0078m/z	neg_2624	304.0078191	7.54	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.282797727	5.299479476	5.246611077	5.63809773	5.552352555	5.60927717	5.29325325	5.425767305	5.278134959	5.245535757	5.18089882	5.287535937	5.409586051	5.448749768	5.717215728	5.234113156	5.229617721	5.305617947	5.556505186	5.429264532	5.551838051	5.465432243	5.367877627	5.350887103	5.354781209	5.325268513	5.21759972	5.12743541	5.342902262	5.33797141	5.196913524	5.374215085	5.450601187
metab_6041	metab_6041	7.54_160.9347m/z	neg_2625	160.9347066	7.54	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.24408748	4.323843546	4.253586865	4.272891533	4.219725908	4.301457333	4.419019174	4.333132496	4.319942604	4.255323072	4.315692521	4.264119069	4.362296592	4.395983122	4.400813372	4.36514711	4.370809637	4.372935535	4.387292203	4.370309617	4.277185698	4.38637861	4.390542333	4.377567991	4.407319506	4.372668185	4.36066102	4.291564546	4.303071251	4.332497098	4.304725206	4.352150041	4.356365079
metab_6042	metab_6042	7.54_144.9225m/z	neg_2626	144.922517	7.54	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.254461867	5.265669338	5.24140528	5.206991141	5.163488331	5.158461097	5.293823828	5.245459835	5.28728772	5.248932616	5.243456417	5.225197653	5.255395576	5.276902767	5.261237587	5.28649939	5.301392871	5.2688363	5.273936564	5.276374458	5.220252796	5.319430607	5.317889223	5.281917861	5.298626524	5.265579105	5.238408948	5.244943557	5.192915758	5.227088558	5.28752202	5.269468925	5.271313776
metab_6043	metab_6043	7.54_132.9224m/z	neg_2627	132.9223956	7.54	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.609641409	4.589252469	4.469316583	4.633555177	4.537276056	4.455582418	4.584037661	4.491921505	4.672246684	4.612872592	4.543171109	4.445578272	4.588688527	4.504904908	4.622882319	4.689597677	4.62905351	4.50640045	4.637485217	4.621741606	4.524376638	4.594165406	4.684299034	4.609743012	4.521147455	4.634734803	4.624214943	4.567471409	4.41548582	4.48069878	4.606660422	4.631671078	4.517909046
metab_6044	metab_6044	7.54_115.9196m/z	neg_2628	115.9196101	7.54	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.194812395	5.15130645	5.085840597	5.179093274	5.093272073	5.050455744	5.172229128	5.092335346	5.240534586	5.195494236	5.120785316	5.0483327	5.132899977	5.103504185	5.218095184	5.225876519	5.184642102	5.094357571	5.218590983	5.180489992	5.111871768	5.16913869	5.241632099	5.176175015	5.114613763	5.205041024	5.183387908	5.118849323	5.027815162	5.041593386	5.195742917	5.187682983	5.08317661
metab_6045	metab_6045	7.54_99.9246m/z	neg_2629	99.92464964	7.54	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.046281387	5.0371888	5.001967282	5.013117037	4.959114392	4.965377751	5.056834463	5.037455867	5.082474409	5.047612582	5.024452765	5.001486906	5.03536944	5.038576454	5.050202875	5.069616505	5.067720872	5.029651314	5.060697402	5.054589305	5.00816137	5.086677775	5.097592627	5.056394356	5.072649636	5.055936395	5.031592465	4.990121182	4.96761413	4.979209248	5.066671726	5.046902122	5.026829223
metab_6046	metab_6046	7.53_185.5394m/z	neg_2630	185.5394154	7.525033333	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.438387681	4.464751978	4.460472499	4.798706396	4.82134239	4.796106339	4.292548428	4.386856059	4.239788837	4.44110705	4.424004411	4.528788535	4.642673172	4.647326983	4.613122138	4.398041036	4.396927463	4.404107324	4.508224538	4.423440051	4.545118916	4.609188822	4.368449699	4.555882102	4.697476257	4.707066659	4.427671743	4.353331558	4.218775608	4.350040177	4.244991967	4.513796463	4.473597031
metab_6047	"(2-Carbamoyl-7-Oxo-1,6-Diazabicyclo[3.2.1]Octan-6-Yl) Hydrogen Sulfate"	7.52_529.0661m/z	neg_2631	529.0661239	7.517033333	neg	2M-H	C7H11N3O6S	0	57.6	B(ii)	-0.588228053	-	HMDB0242465	-	-	-	-	50.2	NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O	4.800765044	4.820188243	4.786310931	5.144424016	5.009390308	5.078722875	4.769122785	4.885423724	4.670950377	4.767964236	4.681367338	5.045529753	4.816804012	4.945850581	5.220242469	4.604026671	4.666711913	4.797750281	5.06979954	4.873893465	5.000060741	5.006398727	4.855587521	4.821387673	4.817603645	4.821614358	4.54480522	4.375598162	4.666817101	4.632079643	4.723365121	4.848145764	4.979977197
metab_6048	metab_6048	7.48_225.0614m/z	neg_2632	225.0613577	7.478016667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.956713525	5.965724248	5.936459019	5.949333937	5.941918642	5.9341405	5.967781325	5.969268811	5.959969157	5.975670435	5.932215423	5.94594136	5.985427248	5.978929015	5.977936052	5.963946362	5.955020766	5.944919289	5.953645526	5.95066684	5.965506636	5.99697186	5.981881362	5.992801921	5.993782083	5.969843701	5.926954611	5.906765749	5.908067524	5.898715678	5.970061907	5.947214716	5.953362312
metab_6049	metab_6049	7.44_130.0499m/z	neg_2633	130.0498627	7.4385	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.184354113	5.178440016	5.174519521	5.135215735	5.136463327	5.119521616	5.184837071	5.194214314	5.211786827	5.18752878	5.182572396	5.173531573	5.213665324	5.204854079	5.205030628	5.206243984	5.220673805	5.209588124	5.182085661	5.199572796	5.172670191	5.18881747	5.173654018	5.238086857	5.250435922	5.220099552	5.156706636	5.160830078	5.158758765	5.153440407	5.211446229	5.159392847	5.194198716
metab_6050	metab_6050	7.41_158.0814m/z	neg_2634	158.0813992	7.414516667	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.556975588	4.532438071	4.524711788	4.516911568	4.534042595	4.518952099	4.583844053	4.594661617	4.644261817	4.563321925	4.578297438	4.550667485	4.602452997	4.638683906	4.648018532	4.597145121	4.590304382	4.65426022	4.637957462	4.63442808	4.61689517	4.608832436	4.594364829	4.631047108	4.656966459	4.618773638	4.563587373	4.560667162	4.56824688	4.562349815	4.55322822	4.586488078	4.582940409
metab_6051	metab_6051	7.41_75.0076m/z	neg_2635	75.00763544	7.407	neg	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.003892268	4.987894475	4.988655443	4.960144416	4.959325992	4.946314458	4.991457283	4.959498207	4.992090445	5.00634847	4.994664489	4.975913329	4.932674515	4.950686166	4.94014668	4.95312875	4.9275748	4.955999505	4.91752058	4.928349104	4.956171351	4.997247168	4.994688786	4.982761633	4.985322216	4.960024868	4.916134777	4.907072346	4.891736942	4.872079815	5.011502204	4.974795188	4.93978568
